,customer_city,customer_state,geolocation_city,geolocation_state,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,shipping_limit_date,payment_type,product_category_name,seller_city,seller_state,product_category_name_english,geolocation_lat,geolocation_lng,order_item_id,price,freight_value,payment_sequential,payment_installments,payment_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,delivered_est_difference,delivered_purchase_difference
75,other,MG,other,MG,delivered,2018-07-29 09:49:54,2018-07-29 10:40:05,2018-07-30 13:45:00,2018-08-02 00:22:59,2018-08-14,other,credit_card,other,other,MG,other,-20.259478397756496,-42.037368511217466,1.0,118.13,15.13,1.0,3.0,133.26,51.0,948.0,2.0,1250.0,28.0,21.0,29.0,11.0,3.0
76,other,other,other,other,delivered,2018-07-08 09:59:19,2018-07-08 10:30:15,2018-07-25 15:12:00,2018-08-08 19:42:53,2018-08-16,other,credit_card,other,other,SP,other,-2.4940372209302017,-44.29358378143572,1.0,199.98,115.77,1.0,6.0,315.75,43.0,1128.0,1.0,16133.0,63.0,59.0,25.0,7.0,31.0
77,other,SP,other,SP,delivered,2018-06-27 15:51:17,2018-06-27 16:55:26,2018-06-28 15:42:00,2018-07-02 22:25:02,2018-07-24,other,credit_card,other,other,MG,other,-23.536012842085952,-46.76336050242042,2.0,13.99,18.23,1.0,6.0,193.32,40.0,207.0,4.0,150.0,16.0,2.0,11.0,21.0,5.0
78,other,SP,other,SP,delivered,2017-03-03 16:44:03,2017-03-03 16:55:20,2017-03-09 10:16:11,2017-03-15 15:54:57,2017-03-24,other,credit_card,moveis_decoracao,ibitinga,SP,furniture_decor,-21.25435551067992,-48.32377611525953,1.0,24.9,10.96,1.0,2.0,35.86,58.0,314.0,1.0,400.0,40.0,15.0,40.0,8.0,11.0
79,other,MG,other,MG,delivered,2018-01-29 09:49:44,2018-01-29 09:58:42,2018-01-30 18:05:48,2018-02-06 15:05:00,2018-02-22,other,credit_card,other,sao paulo,SP,other,-22.22908754056813,-45.92877670243783,1.0,64.5,11.95,1.0,1.0,76.45,53.0,273.0,5.0,400.0,26.0,8.0,18.0,15.0,8.0
80,sao paulo,SP,other,SP,delivered,2018-06-04 11:45:52,2018-06-04 12:10:22,2018-06-06 06:22:00,2018-06-11 22:14:32,2018-07-16,other,credit_card,other,other,PR,other,-23.495720867332224,-46.49219313197528,1.0,130.99,15.0,1.0,1.0,145.99,21.0,1811.0,1.0,900.0,30.0,33.0,30.0,34.0,7.0
81,belo horizonte,MG,belo horizonte,MG,delivered,2018-03-13 21:13:52,2018-03-15 03:29:34,2018-03-16 16:04:23,2018-03-19 22:03:31,2018-03-23,other,boleto,other,belo horizonte,MG,other,-19.939635346096164,-43.976803426452754,1.0,54.9,9.26,1.0,1.0,64.16,37.0,93.0,1.0,2813.0,19.0,28.0,24.0,3.0,6.0
82,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2018-01-30 10:56:41,2018-01-30 11:15:43,2018-01-31 20:12:51,2018-02-19 11:04:10,2018-02-22,other,credit_card,informatica_acessorios,other,SP,computers_accessories,-22.848354093542547,-43.26228289257898,1.0,89.49,15.38,1.0,3.0,104.87,33.0,300.0,1.0,207.0,19.0,11.0,14.0,2.0,20.0
83,other,MG,other,MG,delivered,2017-06-20 09:22:33,2017-06-21 02:25:27,2017-06-22 13:52:20,2017-07-03 19:47:37,2017-07-18,other,boleto,other,other,SC,other,-19.47676367998732,-42.549107500692486,1.0,66.89,27.01,1.0,1.0,93.9,53.0,346.0,2.0,733.0,17.0,10.0,18.0,14.0,13.0
84,other,other,other,other,delivered,2018-05-01 21:34:52,2018-05-01 21:51:40,2018-05-03 16:51:00,2018-05-25 17:26:33,2018-05-29,other,credit_card,other,other,SP,other,-12.96909382237055,-38.49068331661103,1.0,99.9,0.0,1.0,8.0,99.9,33.0,523.0,3.0,584.0,16.0,11.0,13.0,3.0,23.0
85,other,other,other,other,delivered,2018-02-02 13:59:55,2018-02-02 14:51:55,2018-02-06 21:45:12,2018-03-23 23:26:54,2018-03-09,other,credit_card,other,other,PR,other,-9.640162592561596,-35.702627846240404,1.0,18.9,42.38,1.0,1.0,61.28,53.0,97.0,1.0,200.0,22.0,11.0,18.0,-15.0,49.0
86,other,other,other,other,delivered,2017-12-10 12:06:55,2017-12-10 12:19:28,2017-12-14 22:34:24,2017-12-27 21:48:08,2018-01-16,other,credit_card,other,other,SC,other,-17.559443999999946,-52.69119199999996,1.0,18.99,34.15,1.0,1.0,53.14,13.0,146.0,1.0,150.0,20.0,20.0,20.0,19.0,17.0
87,other,SP,other,SP,delivered,2018-02-15 17:02:21,2018-02-16 07:55:57,2018-02-23 17:49:45,2018-02-25 15:44:40,2018-03-01,other,boleto,esporte_lazer,other,SP,sports_leisure,-22.88999721954524,-46.98141950652087,1.0,59.45,12.48,1.0,1.0,143.86,55.0,282.0,2.0,1800.0,22.0,12.0,12.0,3.0,9.0
88,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2017-09-23 14:56:45,2017-09-25 17:44:41,2017-10-02 23:47:54,2017-10-18 22:35:50,2017-10-23,other,voucher,other,other,SP,other,-22.900853714669143,-43.57206651788917,2.0,79.99,22.88,15.0,1.0,10.66,46.0,1058.0,1.0,5200.0,45.0,54.0,15.0,4.0,25.0
89,other,other,other,other,delivered,2017-08-30 00:10:29,2017-08-30 00:36:06,2017-08-30 14:52:36,2017-09-12 18:57:53,2017-09-22,other,credit_card,other,other,MG,other,-26.36098700750182,-52.86216916457964,1.0,94.9,18.23,1.0,2.0,113.13,56.0,1545.0,2.0,625.0,21.0,16.0,17.0,9.0,13.0
90,other,SP,other,SP,delivered,2018-01-31 14:24:07,2018-01-31 14:35:35,2018-02-02 03:06:49,2018-02-06 16:33:18,2018-02-26,other,voucher,cama_mesa_banho,ibitinga,SP,bed_bath_table,-22.965952899233816,-45.548473144374384,2.0,15.9,6.58,2.0,1.0,28.32,39.0,114.0,1.0,250.0,40.0,4.0,30.0,19.0,6.0
91,other,other,other,other,delivered,2018-03-17 07:15:24,2018-03-17 07:48:30,2018-03-19 20:36:33,2018-04-05 21:24:41,2018-04-13,other,credit_card,other,sao paulo,SP,other,-3.880719667600004,-38.46027701400001,1.0,89.9,19.32,1.0,1.0,109.22,38.0,571.0,1.0,147.0,14.0,10.0,12.0,7.0,19.0
92,other,RS,other,RS,delivered,2018-04-09 09:45:09,2018-04-09 09:55:24,2018-04-09 19:11:54,2018-04-19 20:03:27,2018-04-25,other,credit_card,other,other,other,other,-31.32918339903267,-54.10522295912582,1.0,598.8,19.04,1.0,10.0,617.84,42.0,3319.0,6.0,1400.0,22.0,29.0,13.0,5.0,10.0
93,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2017-02-02 03:48:06,2017-02-02 04:01:10,2017-02-02 08:06:31,2017-02-06 13:53:38,2017-03-01,other,debit_card,other,sao paulo,SP,other,-22.973184000000003,-43.38057184532931,1.0,29.9,14.11,1.0,1.0,44.01,47.0,557.0,4.0,400.0,18.0,8.0,14.0,22.0,4.0
94,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2017-11-15 15:26:40,2017-11-17 10:51:10,2017-11-21 16:11:57,2017-11-30 18:33:47,2017-12-08,other,voucher,cama_mesa_banho,ibitinga,SP,bed_bath_table,-22.91455486678396,-43.18948790536091,1.0,59.99,17.67,2.0,1.0,54.5,57.0,592.0,1.0,1600.0,40.0,4.0,28.0,7.0,15.0
95,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2018-02-03 18:56:24,2018-02-06 03:50:59,2018-02-08 18:36:06,2018-02-16 15:47:30,2018-03-02,other,boleto,informatica_acessorios,other,SP,computers_accessories,-22.939412479052404,-43.17599458979164,1.0,132.97,15.68,1.0,1.0,148.65,42.0,363.0,1.0,922.0,30.0,15.0,17.0,13.0,12.0
96,sao paulo,SP,sao paulo,SP,delivered,2018-08-19 11:10:02,2018-08-20 11:32:00,2018-08-20 14:46:00,2018-08-21 16:41:57,2018-08-29,other,credit_card,informatica_acessorios,other,SP,computers_accessories,-23.581221213976647,-46.67626966556059,1.0,12.88,7.39,1.0,1.0,20.27,51.0,448.0,1.0,180.0,16.0,9.0,16.0,7.0,2.0
97,other,MG,other,MG,delivered,2017-02-15 17:25:36,2017-02-15 17:43:34,2017-02-17 13:12:30,2017-03-06 09:33:06,2017-03-16,other,credit_card,other,other,SP,other,-18.86553580658487,-41.95843880420605,1.0,143.8,24.0,1.0,3.0,117.8,53.0,603.0,1.0,5950.0,65.0,11.0,65.0,9.0,18.0
98,other,other,other,other,delivered,2017-07-31 08:08:37,2017-08-02 08:34:50,2017-08-04 20:37:39,2017-08-14 17:35:29,2017-08-24,other,boleto,other,other,SP,other,-20.029576537328364,-40.74125091155384,1.0,149.0,18.29,1.0,1.0,167.29,58.0,419.0,5.0,1700.0,30.0,35.0,25.0,9.0,14.0
99,other,other,other,other,delivered,2018-08-02 14:47:08,2018-08-04 04:05:27,2018-08-06 14:33:00,2018-08-14 11:46:50,2018-08-29,other,boleto,other,sao paulo,SP,other,-12.549689041228495,-55.71524780595832,1.0,49.99,22.28,1.0,1.0,72.27,54.0,1754.0,1.0,250.0,20.0,8.0,13.0,14.0,11.0
100,other,RJ,other,RJ,delivered,2017-02-12 21:47:21,2017-02-12 22:02:57,2017-02-13 15:40:51,2017-02-16 14:54:38,2017-03-14,other,credit_card,other,sao paulo,SP,other,-22.403089754388187,-41.805876193586045,1.0,48.0,15.56,1.0,1.0,63.56,39.0,1507.0,2.0,1100.0,20.0,20.0,20.0,25.0,3.0
101,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2017-12-26 15:58:42,2017-12-27 15:53:26,2018-01-02 21:09:21,2018-01-15 20:48:34,2018-01-22,other,credit_card,other,other,SP,other,-22.96396625062037,-43.20203892423106,1.0,84.99,14.0,1.0,6.0,170.46,49.0,1814.0,1.0,350.0,36.0,6.0,22.0,6.0,20.0
102,other,SP,other,SP,delivered,2018-03-22 17:50:39,2018-03-22 18:00:36,2018-03-24 01:21:05,2018-04-11 18:03:24,2018-04-18,other,credit_card,beleza_saude,curitiba,PR,health_beauty,-23.440530439139497,-45.07957962933099,1.0,349.9,23.27,1.0,5.0,373.17,51.0,625.0,1.0,900.0,25.0,12.0,38.0,6.0,20.0
103,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2018-04-03 00:05:04,2018-04-04 00:09:24,2018-04-13 18:05:51,2018-04-18 23:48:32,2018-05-04,other,credit_card,cama_mesa_banho,sao paulo,SP,bed_bath_table,-22.885622935628003,-43.290041970598296,1.0,1914.58,109.73,1.0,1.0,2024.31,55.0,589.0,3.0,24050.0,80.0,30.0,60.0,15.0,15.0
104,other,SP,other,SP,delivered,2018-08-01 21:21:49,2018-08-01 22:31:22,2018-08-03 11:14:00,2018-08-08 09:42:38,2018-08-09,other,credit_card,moveis_decoracao,other,SP,furniture_decor,-20.31815418823732,-48.30592847008036,1.0,44.99,12.98,1.0,1.0,57.97,40.0,94.0,5.0,200.0,16.0,5.0,20.0,0.0,6.0
105,other,RS,other,RS,delivered,2018-05-11 13:36:41,2018-05-11 13:50:56,2018-05-15 13:38:00,2018-05-22 16:48:46,2018-06-01,other,credit_card,other,other,SC,other,-30.042135325965017,-52.89680158036915,1.0,1039.97,93.65,1.0,6.0,1133.62,60.0,1007.0,5.0,5450.0,101.0,14.0,49.0,9.0,11.0
106,other,SP,other,SP,delivered,2017-11-29 23:18:05,2017-11-30 00:06:44,2017-12-05 22:48:09,2017-12-11 17:28:57,2017-12-21,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table,-23.426456621303096,-46.35021087586054,1.0,59.9,12.76,1.0,4.0,72.66,43.0,209.0,1.0,1150.0,33.0,9.0,38.0,9.0,11.0
107,other,SP,other,SP,delivered,2018-03-05 20:34:23,2018-03-07 02:49:01,2018-03-15 19:06:31,2018-03-22 20:27:41,2018-04-02,other,boleto,other,other,SP,other,-22.93027514293956,-47.08802778059899,1.0,116.6,19.99,1.0,1.0,136.59,41.0,154.0,1.0,2600.0,40.0,45.0,39.0,10.0,16.0
108,sao paulo,SP,sao paulo,SP,delivered,2018-04-07 11:00:35,2018-04-10 04:15:24,2018-04-10 20:21:31,2018-04-12 21:34:52,2018-04-19,other,boleto,other,other,SP,other,-23.49616492141039,-46.40258715478439,1.0,19.99,7.39,1.0,1.0,27.38,50.0,331.0,3.0,275.0,24.0,21.0,15.0,6.0,5.0
109,sao paulo,SP,sao paulo,SP,delivered,2017-12-03 18:07:21,2017-12-03 18:15:18,2017-12-05 21:29:56,2017-12-11 15:51:41,2018-01-05,other,credit_card,informatica_acessorios,other,other,computers_accessories,-23.699419832656204,-46.77162179318168,1.0,49.9,15.1,1.0,4.0,65.0,59.0,3000.0,1.0,400.0,30.0,6.0,20.0,24.0,7.0
110,other,MG,other,MG,delivered,2017-11-20 11:27:28,2017-11-20 11:35:24,2017-11-21 18:59:34,2017-11-30 11:39:48,2017-12-12,other,credit_card,beleza_saude,other,SP,health_beauty,-16.361357781554762,-46.89875526118152,1.0,325.0,17.02,1.0,3.0,150.0,60.0,2644.0,6.0,400.0,34.0,4.0,22.0,11.0,10.0
111,other,SP,other,SP,delivered,2017-11-11 13:38:48,2017-11-11 13:50:24,2017-11-14 21:51:37,2017-11-21 19:44:15,2017-12-01,other,credit_card,other,other,SP,other,-23.11191517639441,-48.92169697067592,1.0,319.0,13.73,1.0,3.0,332.73,33.0,439.0,1.0,346.0,18.0,10.0,13.0,9.0,10.0
112,curitiba,PR,curitiba,PR,delivered,2017-07-01 11:00:49,2017-07-02 11:05:09,2017-07-04 13:23:37,2017-07-11 17:44:26,2017-07-25,other,credit_card,esporte_lazer,other,SP,sports_leisure,-25.430607168734586,-49.267654097841714,1.0,999.99,101.52,1.0,1.0,1101.51,60.0,1332.0,2.0,28500.0,105.0,65.0,25.0,13.0,10.0
113,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2018-01-22 10:10:44,2018-01-22 14:15:52,2018-01-23 22:29:37,2018-02-14 22:51:54,2018-02-15,other,credit_card,moveis_decoracao,sao paulo,SP,furniture_decor,-22.972972182783067,-43.39147158056359,1.0,69.9,19.98,1.0,3.0,89.88,44.0,903.0,6.0,2600.0,50.0,10.0,30.0,0.0,23.0
114,other,MG,other,MG,delivered,2017-07-27 13:16:59,2017-07-27 13:30:45,2017-07-27 22:46:33,2017-08-04 19:47:50,2017-08-22,other,credit_card,beleza_saude,other,PR,health_beauty,-20.65786027349952,-43.79841362489365,1.0,439.0,62.08,1.0,18.0,501.08,59.0,1726.0,5.0,12000.0,65.0,30.0,40.0,17.0,8.0
115,sao paulo,SP,sao paulo,SP,delivered,2017-09-24 10:55:15,2017-09-24 11:10:11,2017-09-27 20:08:14,2017-10-03 20:16:18,2017-10-19,other,credit_card,other,curitiba,PR,other,-23.563838723844405,-46.59947490813087,1.0,79.0,14.3,1.0,1.0,93.3,35.0,920.0,7.0,100.0,20.0,2.0,25.0,15.0,9.0
116,other,SP,other,SP,delivered,2018-06-09 18:13:31,2018-06-09 18:30:34,2018-06-12 15:01:00,2018-06-14 22:03:29,2018-06-20,other,credit_card,other,sao paulo,SP,other,-23.49866596449441,-47.50832999968642,2.0,19.0,12.74,1.0,2.0,57.78,43.0,101.0,1.0,100.0,16.0,5.0,16.0,5.0,5.0
117,other,other,other,other,delivered,2018-04-27 11:24:34,2018-04-27 11:35:27,2018-05-03 14:16:00,2018-05-08 20:18:35,2018-05-17,other,credit_card,other,belo horizonte,MG,other,-8.047953523457752,-34.89834252178432,1.0,66.67,22.97,1.0,8.0,89.64,60.0,1302.0,1.0,450.0,17.0,17.0,17.0,8.0,11.0
118,other,SP,other,SP,delivered,2018-02-08 11:17:55,2018-02-08 11:50:36,2018-02-16 16:41:37,2018-02-22 13:26:53,2018-03-21,other,credit_card,other,other,PR,other,-23.668825913411,-46.52407022537362,1.0,154.9,14.81,1.0,2.0,169.71,58.0,1107.0,2.0,817.0,22.0,22.0,25.0,26.0,14.0
119,sao paulo,SP,sao paulo,SP,delivered,2017-12-05 19:03:15,2017-12-05 19:17:30,2017-12-07 19:53:25,2017-12-10 20:02:56,2017-12-27,other,credit_card,cama_mesa_banho,other,SP,bed_bath_table,-23.48376066388715,-46.64378445920133,1.0,89.9,12.33,1.0,8.0,102.23,57.0,188.0,1.0,1350.0,44.0,2.0,35.0,16.0,5.0
120,other,other,other,other,delivered,2017-03-31 19:14:54,2017-03-31 19:25:07,2017-04-03 14:55:06,2017-04-07 11:52:11,2017-04-25,other,credit_card,other,sao paulo,SP,other,-26.3045432828207,-48.843843123376935,1.0,33.0,14.52,1.0,1.0,47.52,40.0,68.0,1.0,100.0,24.0,7.0,14.0,17.0,6.0
121,sao paulo,SP,sao paulo,SP,delivered,2018-06-25 10:43:42,2018-06-25 10:55:30,2018-06-25 13:13:00,2018-06-26 11:18:36,2018-07-05,other,credit_card,other,sao paulo,SP,other,-23.701914,-46.68898725,1.0,55.0,7.65,1.0,2.0,62.65,55.0,336.0,4.0,250.0,16.0,2.0,20.0,8.0,1.0
122,other,MG,other,MG,delivered,2017-07-11 21:59:19,2017-07-12 00:45:11,2017-07-18 21:04:02,2017-07-26 20:17:26,2017-08-02,other,credit_card,other,sao paulo,SP,other,-19.98297146048284,-43.94553893920801,2.0,39.9,19.84,1.0,4.0,119.48,55.0,323.0,1.0,2700.0,28.0,18.0,20.0,6.0,14.0
123,other,other,other,other,delivered,2017-03-15 21:04:08,2017-03-15 21:04:08,2017-03-20 08:34:12,2017-04-05 11:07:12,2017-04-26,other,voucher,other,sao paulo,SP,other,-1.4732998279309697,-48.48145221899693,1.0,59.9,24.42,1.0,1.0,43.79,62.0,621.0,1.0,600.0,16.0,6.0,11.0,20.0,20.0
124,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2017-12-11 21:50:51,2017-12-11 23:17:54,2017-12-12 20:19:10,2018-01-04 23:24:39,2018-01-08,other,credit_card,other,other,other,other,-22.9393031379479,-43.66632774314722,1.0,99.0,33.08,1.0,2.0,132.08,36.0,450.0,1.0,9000.0,42.0,12.0,39.0,3.0,24.0
125,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2017-01-22 18:02:48,2017-01-22 18:11:20,2017-01-23 16:19:47,2017-02-10 09:32:54,2017-02-23,other,credit_card,moveis_decoracao,ibitinga,SP,furniture_decor,-22.96511224865847,-43.40744297406073,1.0,129.9,17.65,1.0,12.0,147.55,54.0,586.0,1.0,1700.0,33.0,8.0,23.0,12.0,18.0
126,other,other,other,other,delivered,2017-08-21 15:52:17,2017-08-21 16:06:01,2017-08-22 18:08:04,2017-08-23 17:11:44,2017-09-15,other,credit_card,other,other,SP,other,-15.841450954140925,-48.024025688112914,1.0,19.9,15.1,1.0,3.0,104.99,52.0,102.0,2.0,250.0,40.0,10.0,25.0,22.0,2.0
127,other,RS,other,RS,delivered,2018-04-17 15:15:15,2018-04-17 15:31:50,2018-04-19 00:36:34,2018-05-09 00:04:51,2018-05-11,other,credit_card,other,other,SP,other,-30.03042569663574,-51.22984784471118,1.0,130.0,19.88,1.0,1.0,149.88,60.0,1014.0,4.0,150.0,30.0,10.0,15.0,1.0,21.0
128,other,other,other,other,delivered,2018-06-24 14:36:00,2018-06-24 14:55:05,2018-06-25 12:12:00,2018-07-06 18:04:33,2018-07-23,other,credit_card,other,sao paulo,SP,other,-12.968583717037935,-38.45791575376274,1.0,105.0,31.79,1.0,1.0,20.32,50.0,614.0,1.0,5550.0,35.0,28.0,32.0,16.0,12.0
129,other,SP,other,SP,delivered,2017-12-12 14:28:21,2017-12-12 14:34:28,2017-12-13 23:37:08,2017-12-19 16:43:16,2018-01-26,other,voucher,other,other,other,other,-23.121618892877983,-46.55672581712718,1.0,59.0,15.16,2.0,1.0,46.35,47.0,243.0,3.0,250.0,16.0,5.0,12.0,37.0,7.0
130,other,SP,other,SP,delivered,2017-11-30 15:31:04,2017-12-01 11:30:58,2017-12-07 19:57:34,2017-12-19 14:28:05,2017-12-22,other,boleto,other,other,SP,other,-21.35926343051528,-51.85595181738225,1.0,24.5,11.85,1.0,1.0,36.35,49.0,100.0,4.0,150.0,16.0,12.0,12.0,2.0,18.0
131,sao paulo,SP,sao paulo,SP,delivered,2017-06-19 13:25:13,2017-06-19 13:35:27,2017-06-22 15:09:34,2017-06-23 10:41:26,2017-06-30,other,credit_card,other,other,SP,other,-23.573358900917523,-46.578568693865776,3.0,179.0,8.51,1.0,2.0,562.53,47.0,368.0,1.0,351.0,21.0,17.0,19.0,6.0,3.0
132,other,MG,other,MG,delivered,2018-01-29 15:25:31,2018-01-29 15:35:38,2018-02-05 12:28:48,2018-02-14 13:59:36,2018-03-13,other,credit_card,other,other,SP,other,-22.223126632386176,-45.91791032138604,1.0,79.9,12.9,1.0,6.0,92.8,59.0,1582.0,4.0,6100.0,31.0,29.0,41.0,26.0,15.0
133,other,SP,other,SP,delivered,2018-01-08 17:57:56,2018-01-08 18:05:25,2018-01-09 13:35:28,2018-01-25 19:11:59,2018-01-31,other,credit_card,other,other,SP,other,-21.843677062913223,-46.9007364912814,1.0,29.9,11.85,1.0,4.0,41.75,33.0,1337.0,1.0,500.0,18.0,27.0,11.0,5.0,17.0
134,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2018-04-26 22:47:07,2018-04-26 23:10:13,2018-04-28 07:58:00,2018-05-11 19:50:56,2018-06-08,other,credit_card,other,other,SP,other,-22.91350707712527,-43.234840536066805,1.0,145.9,18.9,1.0,1.0,47.29,35.0,640.0,1.0,335.0,17.0,11.0,16.0,27.0,14.0
135,sao paulo,SP,sao paulo,SP,delivered,2018-03-18 11:45:44,2018-03-18 11:55:37,2018-03-19 22:50:37,2018-03-28 17:48:42,2018-04-13,other,credit_card,other,other,SC,other,-23.632328128481728,-46.70713071773873,1.0,199.0,27.47,1.0,8.0,226.47,58.0,1167.0,1.0,1900.0,90.0,14.0,18.0,15.0,10.0
136,sao paulo,SP,sao paulo,SP,delivered,2018-01-01 10:24:03,2018-01-03 04:14:33,2018-01-05 20:54:35,2018-01-09 13:13:33,2018-01-18,other,boleto,other,sao paulo,SP,other,-23.444441727451075,-46.72604573757863,1.0,99.0,7.95,1.0,1.0,106.95,24.0,540.0,5.0,300.0,16.0,14.0,11.0,8.0,8.0
137,other,SP,other,SP,delivered,2017-09-16 21:00:06,2017-09-16 21:10:10,2017-09-27 22:24:30,2017-10-01 11:52:06,2017-10-06,other,credit_card,esporte_lazer,other,SP,sports_leisure,-23.201098417710178,-45.89591475491953,1.0,89.97,21.28,1.0,3.0,111.25,59.0,1104.0,1.0,8809.0,52.0,52.0,17.0,4.0,14.0
138,other,SP,other,SP,delivered,2018-03-13 18:04:21,2018-03-13 18:40:32,2018-03-16 20:27:30,2018-03-20 18:57:32,2018-03-29,other,credit_card,other,sao jose do rio preto,SP,other,-20.887904304749235,-51.37090776810551,1.0,53.9,14.47,1.0,1.0,68.37,56.0,348.0,2.0,1550.0,30.0,22.0,30.0,8.0,7.0
139,niteroi,RJ,niteroi,RJ,delivered,2017-09-04 11:22:46,2017-09-04 11:31:38,2017-09-07 00:29:57,2017-09-19 19:07:11,2017-10-03,other,credit_card,informatica_acessorios,other,PR,computers_accessories,-22.9004924340988,-43.11257157602875,1.0,104.9,17.17,1.0,1.0,122.07,48.0,411.0,1.0,242.0,22.0,15.0,15.0,13.0,15.0
140,sao paulo,SP,sao paulo,SP,delivered,2018-01-30 08:46:12,2018-02-01 02:52:44,2018-02-02 16:08:38,2018-02-07 10:54:52,2018-02-15,other,boleto,cama_mesa_banho,sao paulo,SP,bed_bath_table,-23.51851123480868,-46.44302723244275,7.0,48.0,10.54,1.0,1.0,524.28,46.0,252.0,1.0,475.0,65.0,4.0,45.0,7.0,8.0
141,other,MG,other,MG,delivered,2017-08-09 06:24:43,2017-08-09 06:43:33,2017-08-09 18:46:19,2017-08-16 19:04:57,2017-08-29,other,credit_card,other,other,MG,other,-21.242778862340565,-45.00344983902704,2.0,9.0,12.48,1.0,3.0,42.96,44.0,228.0,1.0,450.0,30.0,7.0,25.0,12.0,7.0
142,other,RS,other,RS,delivered,2018-04-30 14:17:06,2018-04-30 14:32:34,2018-05-03 15:21:00,2018-06-05 23:21:01,2018-05-23,other,credit_card,other,sao paulo,SP,other,-31.755098254628216,-52.38060694710669,1.0,69.99,19.46,1.0,5.0,89.45,56.0,623.0,3.0,900.0,38.0,9.0,21.0,-14.0,36.0
143,other,SP,other,SP,delivered,2018-07-19 08:11:02,2018-07-20 04:55:24,2018-07-24 14:40:00,2018-08-01 14:05:56,2018-08-16,other,boleto,moveis_decoracao,other,PR,furniture_decor,-20.55802518234548,-47.40350787888523,1.0,129.9,47.21,1.0,1.0,177.11,53.0,1750.0,3.0,2800.0,105.0,3.0,70.0,14.0,13.0
144,other,MG,other,MG,delivered,2017-07-05 15:39:17,2017-07-07 02:50:34,2017-07-10 19:54:43,2017-07-17 21:12:35,2017-07-28,other,boleto,other,other,SP,other,-21.3023020335853,-46.70442102068779,1.0,85.0,15.34,1.0,1.0,100.34,60.0,1219.0,3.0,175.0,16.0,5.0,11.0,10.0,12.0
145,niteroi,RJ,niteroi,RJ,delivered,2017-04-05 19:20:38,2017-04-07 03:15:46,2017-04-25 12:12:55,2017-05-04 15:14:34,2017-04-28,other,boleto,cama_mesa_banho,other,MG,bed_bath_table,-22.907995554730864,-43.129799211551536,2.0,36.5,15.56,1.0,1.0,104.12,47.0,221.0,1.0,570.0,30.0,4.0,26.0,-7.0,28.0
146,other,SP,other,SP,delivered,2018-04-23 21:42:34,2018-04-24 18:34:12,2018-04-26 13:06:00,2018-04-30 23:12:48,2018-05-17,other,credit_card,esporte_lazer,sao paulo,SP,sports_leisure,-22.44725277091101,-46.82740044570263,1.0,99.99,20.04,1.0,1.0,20.03,48.0,2511.0,3.0,6450.0,30.0,30.0,30.0,16.0,7.0
147,other,SP,other,SP,delivered,2017-07-29 15:38:47,2017-07-29 15:50:20,2017-08-04 20:03:59,2017-08-07 18:56:00,2017-08-25,other,credit_card,other,other,SP,other,-20.766671557915785,-49.704991116699766,2.0,47.99,21.36,1.0,5.0,77.0,58.0,285.0,2.0,2000.0,28.0,60.0,28.0,17.0,9.0
148,other,other,other,other,delivered,2017-07-14 16:34:19,2017-07-14 16:45:25,2017-07-20 16:43:36,2017-08-01 17:24:51,2017-08-15,other,credit_card,other,sao paulo,SP,other,-11.8082295,-39.3826005,1.0,12.5,16.79,1.0,1.0,29.29,56.0,351.0,1.0,350.0,19.0,4.0,11.0,13.0,18.0
149,other,SP,other,SP,delivered,2016-10-07 08:28:29,2016-10-07 09:09:12,2016-10-11 09:09:13,2016-10-14 09:09:13,2016-11-29,other,credit_card,beleza_saude,other,SP,health_beauty,-23.69449033732997,-46.61709355790284,1.0,30.97,10.96,1.0,1.0,41.93,52.0,2088.0,1.0,443.0,21.0,13.0,17.0,45.0,7.0
150,other,SP,other,SP,delivered,2018-01-19 03:30:43,2018-01-19 05:32:47,2018-01-31 10:17:06,2018-02-22 21:13:16,2018-03-02,other,credit_card,other,other,SP,other,-21.259528588710804,-48.31773720971579,2.0,192.99,34.62,1.0,18.0,455.22,43.0,1128.0,1.0,16133.0,63.0,59.0,25.0,7.0,34.0
151,other,MG,other,MG,delivered,2018-04-25 09:32:41,2018-04-27 03:31:15,2018-04-27 14:15:00,2018-05-03 19:25:49,2018-05-22,other,boleto,other,other,SP,other,-19.69621053881185,-43.921828335796,1.0,41.99,18.23,1.0,1.0,60.22,59.0,2432.0,3.0,1200.0,16.0,11.0,11.0,18.0,8.0
