,geolocation_lat,geolocation_lng,order_item_id,price,freight_value,payment_sequential,payment_installments,payment_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,label,customer_city,customer_state,geolocation_city,geolocation_state,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,shipping_limit_date,payment_type,product_category_name,seller_city,seller_state,product_category_name_english
107,-18.770636263731376,-46.40204595265429,1.0,39.99,18.38,1.0,1.0,58.37,55.0,419.0,3.0,150.0,17.0,8.0,14.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
108,-23.40666152759936,-46.84149694893837,1.0,49.98,12.79,2.0,3.0,37.41,24.0,640.0,1.0,350.0,28.0,21.0,12.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
109,-22.954498317216,-43.05335791391999,1.0,65.9,16.71,1.0,1.0,82.61,54.0,1510.0,1.0,1550.0,20.0,30.0,25.0,1,niteroi,RJ,niteroi,RJ,delivered,other,other,other,other,other,other,credit_card,beleza_saude,sao paulo,SP,health_beauty
110,-21.693751473844184,-45.919550794490064,1.0,659.99,16.75,1.0,8.0,676.74,42.0,263.0,1.0,575.0,16.0,14.0,14.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,other,MG,other
111,-23.616380817498342,-46.94394960036512,1.0,33.0,8.29,1.0,2.0,41.29,50.0,797.0,1.0,438.0,25.0,12.0,15.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
112,-19.797738998615024,-43.955120267701496,2.0,89.9,18.21,2.0,1.0,216.22,56.0,495.0,6.0,975.0,28.0,17.0,29.0,1,belo horizonte,MG,belo horizonte,MG,delivered,other,other,other,other,other,other,debit_card,cama_mesa_banho,sao paulo,SP,bed_bath_table
113,-16.687599999999975,-49.26106133599996,1.0,108.9,35.99,1.0,8.0,289.78,47.0,1200.0,3.0,8950.0,28.0,41.0,49.0,1,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
114,-21.15455668217651,-47.82332723685198,1.0,176.99,53.79,1.0,4.0,230.78,30.0,634.0,1.0,25250.0,41.0,43.0,91.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,moveis_decoracao,other,SP,furniture_decor
115,-20.12308489877584,-44.884518015594224,1.0,142.9,27.73,1.0,1.0,170.63,63.0,1440.0,3.0,6700.0,40.0,20.0,50.0,0,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,other,SC,other
116,-22.97293084707711,-47.14043865736628,1.0,149.9,14.07,1.0,1.0,163.97,58.0,419.0,5.0,1700.0,30.0,35.0,25.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,boleto,other,other,SP,other
117,-23.665899196231408,-46.48137552401359,2.0,53.99,13.96,1.0,4.0,135.4,55.0,556.0,1.0,650.0,16.0,10.0,16.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table
118,-22.981199543424395,-43.20079188481736,1.0,19.9,18.23,1.0,1.0,305.04,49.0,87.0,1.0,150.0,36.0,4.0,28.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,boleto,cama_mesa_banho,ibitinga,SP,bed_bath_table
119,-22.339077400513496,-49.05441641297833,1.0,129.9,19.99,1.0,1.0,149.89,59.0,1941.0,4.0,2750.0,105.0,3.0,70.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,boleto,moveis_decoracao,other,PR,furniture_decor
120,-7.098442938201267,-34.83580362839634,1.0,31.0,20.4,1.0,1.0,51.4,56.0,824.0,2.0,390.0,23.0,14.0,17.0,0,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,other,other,other,other
121,-23.551027747707376,-46.85295523598207,1.0,109.9,14.52,1.0,3.0,124.42,49.0,277.0,1.0,600.0,22.0,44.0,39.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,MG,other
122,-23.00025236432102,-46.99444417981213,1.0,39.9,10.96,1.0,3.0,50.86,39.0,690.0,1.0,300.0,26.0,4.0,36.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
123,-19.49646794892956,-42.533322448929546,1.0,329.9,37.37,1.0,6.0,367.27,58.0,2130.0,4.0,13300.0,46.0,40.0,46.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,other,MG,other
124,-23.53129520676328,-46.57756789148245,2.0,59.99,15.86,1.0,6.0,151.7,54.0,1696.0,6.0,525.0,18.0,8.0,14.0,1,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,credit_card,other,other,other,other
125,-22.89612438525005,-43.2764294768307,1.0,54.0,15.82,1.0,1.0,69.82,63.0,884.0,5.0,300.0,17.0,7.0,24.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,other,curitiba,PR,other
126,-26.947705360241123,-52.528360526804896,1.0,31.5,14.52,1.0,1.0,46.02,60.0,120.0,1.0,600.0,18.0,30.0,15.0,0,other,other,other,other,delivered,other,other,other,other,other,other,boleto,moveis_decoracao,other,PR,furniture_decor
127,-13.004049520399334,-38.466170952680464,1.0,29.99,16.79,1.0,1.0,46.78,15.0,328.0,2.0,150.0,28.0,5.0,14.0,1,other,other,other,other,delivered,other,other,other,other,other,other,voucher,esporte_lazer,other,SP,sports_leisure
128,-23.457606872612345,-45.08539520053088,1.0,85.99,16.23,4.0,1.0,8.46,,,,2300.0,29.0,13.0,25.0,0,other,SP,other,SP,delivered,2017-07-13 10:42:37,2017-07-14 09:05:12,2017-07-14 19:25:34,2017-07-21 20:42:56,other,2017-07-24 09:05:12,voucher,other,ibitinga,SP,other
129,-23.447989317947503,-46.43798756037534,1.0,129.0,67.49,1.0,2.0,196.49,42.0,540.0,3.0,10750.0,31.0,61.0,31.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,MG,other
130,-22.9695960824054,-43.42424765153789,1.0,79.9,16.32,1.0,3.0,96.22,54.0,192.0,1.0,900.0,44.0,2.0,36.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,other,SP,bed_bath_table
131,-22.98221331611754,-43.19274931057762,1.0,81.99,18.45,1.0,1.0,100.44,32.0,321.0,1.0,207.0,17.0,12.0,13.0,0,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,boleto,informatica_acessorios,other,SP,computers_accessories
132,-22.893618456575595,-43.11922486372555,1.0,119.9,16.81,1.0,1.0,273.42,47.0,178.0,2.0,675.0,20.0,23.0,19.0,1,niteroi,RJ,niteroi,RJ,delivered,other,other,other,other,other,other,boleto,other,sao paulo,SP,other
133,-22.036278216486807,-47.90262850943507,1.0,19.99,11.85,1.0,1.0,31.84,48.0,575.0,1.0,100.0,20.0,15.0,15.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,boleto,beleza_saude,santo andre,SP,health_beauty
134,-21.14659491978765,-42.37001831334758,1.0,44.9,14.52,1.0,5.0,59.42,63.0,176.0,2.0,500.0,47.0,19.0,36.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,moveis_decoracao,sao paulo,SP,furniture_decor
135,-25.46548185345376,-49.28607136164807,1.0,104.9,18.56,1.0,1.0,123.46,47.0,729.0,1.0,2350.0,20.0,30.0,30.0,1,curitiba,PR,curitiba,PR,delivered,other,other,other,other,other,other,boleto,cama_mesa_banho,other,PR,bed_bath_table
136,-21.56829122919764,-45.43970526270345,1.0,335.0,17.1,1.0,8.0,352.1,54.0,443.0,1.0,450.0,19.0,13.0,13.0,0,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
137,-22.720311449362235,-47.63036295045876,1.0,59.99,8.72,1.0,2.0,137.42,29.0,291.0,3.0,350.0,22.0,35.0,19.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
138,-23.96343694271558,-46.31552248026383,1.0,73.35,12.23,1.0,2.0,85.58,56.0,227.0,7.0,1100.0,31.0,11.0,26.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,moveis_decoracao,ibitinga,SP,furniture_decor
139,-22.904649265231324,-43.094766770753104,1.0,34.99,15.11,1.0,2.0,50.1,52.0,425.0,2.0,600.0,80.0,11.0,11.0,1,niteroi,RJ,niteroi,RJ,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
140,-22.93297639967678,-43.24087650556858,1.0,79.9,20.64,1.0,1.0,100.54,49.0,489.0,2.0,16250.0,18.0,53.0,39.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
141,-21.84768038901114,-46.57981312366832,1.0,17.99,12.79,1.0,1.0,30.78,52.0,429.0,5.0,150.0,20.0,20.0,20.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,boleto,other,sao paulo,SP,other
142,-22.996440626723825,-43.25810248338025,2.0,84.9,8.01,1.0,2.0,185.82,58.0,2951.0,2.0,150.0,16.0,6.0,11.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,beleza_saude,other,RJ,health_beauty
143,-27.10039215670602,-52.63908593802221,1.0,33.9,18.34,1.0,1.0,52.24,45.0,1136.0,2.0,300.0,30.0,11.0,16.0,0,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
144,-22.848827331038912,-43.26689508970886,1.0,37.0,15.23,1.0,2.0,52.23,58.0,1073.0,7.0,500.0,20.0,7.0,16.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
145,-23.67467936135961,-46.613316079664095,3.0,84.9,16.32,1.0,1.0,368.99,28.0,88.0,2.0,3200.0,44.0,15.0,30.0,0,other,SP,other,SP,delivered,other,other,other,other,2018-07-16 00:00:00,other,boleto,informatica_acessorios,sao paulo,SP,computers_accessories
146,-28.37718387568899,-53.92394093671219,1.0,498.0,29.57,1.0,3.0,527.57,50.0,455.0,4.0,2550.0,20.0,55.0,40.0,1,other,RS,other,RS,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
147,-20.75593507912072,-42.87820295368624,1.0,189.99,26.17,1.0,1.0,102.3,61.0,157.0,9.0,3450.0,41.0,15.0,25.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,moveis_decoracao,ibitinga,SP,furniture_decor
148,-23.52096808637212,-46.17883324388698,1.0,169.9,13.77,1.0,10.0,183.67,50.0,337.0,1.0,1900.0,20.0,50.0,38.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
149,-21.2333601268394,-44.99735423604941,5.0,12.99,15.56,1.0,1.0,171.3,49.0,868.0,2.0,2800.0,40.0,8.0,40.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,boleto,moveis_decoracao,sao paulo,SP,furniture_decor
150,-13.085604481921203,-55.907848381096144,1.0,42.9,16.05,1.0,1.0,58.95,60.0,268.0,3.0,200.0,24.0,12.0,13.0,1,other,other,other,other,delivered,other,other,other,other,other,other,boleto,informatica_acessorios,other,other,computers_accessories
151,-12.077867684428751,-45.818485208450376,1.0,139.0,38.52,1.0,2.0,177.52,48.0,1146.0,7.0,5400.0,20.0,60.0,50.0,1,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,other,curitiba,PR,other
152,-27.439722095310785,-48.48342704727375,1.0,77.99,21.85,2.0,1.0,44.32,46.0,279.0,1.0,1813.0,67.0,12.0,47.0,1,other,other,other,other,delivered,other,other,other,other,other,other,voucher,cama_mesa_banho,other,SP,bed_bath_table
153,-30.03386842964012,-51.21457263280572,1.0,24.9,15.1,1.0,1.0,40.0,60.0,58.0,1.0,200.0,20.0,2.0,15.0,1,other,RS,other,RS,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,other,SP,bed_bath_table
154,-21.226395814200256,-47.78501779742152,1.0,109.9,15.62,1.0,1.0,125.52,59.0,235.0,2.0,9400.0,75.0,15.0,50.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,boleto,other,other,PR,other
155,-19.921274589899337,-44.27225098708144,1.0,129.9,19.01,1.0,1.0,148.91,51.0,1141.0,4.0,393.0,17.0,7.0,14.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,boleto,other,other,SP,other
156,-21.48409355539088,-51.54594969359587,1.0,43.0,11.85,1.0,1.0,54.85,59.0,218.0,1.0,150.0,30.0,30.0,30.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
157,-23.4161044508218,-46.82095139406629,1.0,32.9,7.78,1.0,1.0,40.68,55.0,310.0,3.0,200.0,20.0,5.0,13.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
158,-23.55378525229381,-46.67827586386976,1.0,219.0,41.58,1.0,3.0,260.58,53.0,419.0,3.0,9650.0,86.0,8.0,40.0,1,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
159,-21.59997126089215,-48.37471610144839,1.0,45.36,15.98,1.0,2.0,61.34,44.0,712.0,1.0,2950.0,32.0,24.0,22.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,esporte_lazer,other,SP,sports_leisure
160,-21.313877971026628,-42.86304803796947,1.0,24.9,10.96,1.0,1.0,35.86,47.0,395.0,4.0,300.0,16.0,9.0,11.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,other,MG,other
161,-23.457472093254086,-45.0606474111893,1.0,85.99,16.23,7.0,1.0,8.46,,,,2300.0,29.0,13.0,25.0,0,other,SP,other,SP,delivered,2017-07-13 10:42:37,2017-07-14 09:05:12,2017-07-14 19:25:34,2017-07-21 20:42:56,other,2017-07-24 09:05:12,voucher,other,ibitinga,SP,other
162,-23.65095474271452,-46.76584054328016,1.0,174.33,18.5,1.0,3.0,192.83,32.0,431.0,2.0,483.0,24.0,25.0,29.0,1,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,credit_card,other,other,other,other
163,-29.67333648447753,-51.13188328053733,1.0,65.0,14.2,1.0,7.0,79.2,43.0,1646.0,6.0,491.0,19.0,12.0,16.0,1,other,RS,other,RS,delivered,other,other,other,other,other,other,credit_card,esporte_lazer,other,SP,sports_leisure
164,-22.78035947845192,-50.21613194878167,1.0,45.0,11.85,1.0,1.0,56.85,31.0,580.0,2.0,100.0,16.0,3.0,20.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,debit_card,other,other,SP,other
165,-19.884713950362308,-44.96995375662992,1.0,149.89,10.46,1.0,4.0,160.35,43.0,518.0,1.0,1238.0,34.0,19.0,24.0,0,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,informatica_acessorios,other,MG,computers_accessories
166,-20.29054535309168,-50.25630842174839,1.0,18.75,13.71,1.0,1.0,32.46,37.0,261.0,2.0,250.0,25.0,25.0,25.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
167,-22.39201776928394,-47.551901257267126,1.0,84.94,9.41,1.0,1.0,94.35,28.0,733.0,6.0,700.0,49.0,12.0,27.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,esporte_lazer,sao paulo,SP,sports_leisure
168,-25.442371037740244,-49.279312576605655,1.0,89.9,23.21,1.0,1.0,113.11,60.0,753.0,2.0,650.0,60.0,6.0,33.0,0,curitiba,PR,curitiba,PR,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
169,-29.488635134923005,-54.6937042783334,1.0,48.0,18.23,1.0,6.0,66.23,45.0,437.0,2.0,550.0,40.0,7.0,50.0,0,other,RS,other,RS,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table
170,-22.905248353597987,-43.1124611276761,2.0,105.0,84.15,1.0,1.0,378.3,55.0,431.0,1.0,18650.0,66.0,45.0,41.0,0,niteroi,RJ,niteroi,RJ,delivered,other,other,other,other,other,other,boleto,other,sao paulo,SP,other
171,-22.690275307519208,-46.983951303912505,1.0,39.9,11.73,1.0,1.0,51.63,43.0,506.0,3.0,1000.0,35.0,8.0,25.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,boleto,cama_mesa_banho,other,SP,bed_bath_table
172,-23.955154558171856,-46.351386809993535,1.0,329.0,14.74,1.0,2.0,343.74,46.0,501.0,4.0,363.0,18.0,13.0,13.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
173,-22.34148594960951,-41.76139957558575,1.0,39.99,16.95,1.0,2.0,56.94,39.0,161.0,2.0,350.0,25.0,8.0,19.0,0,other,RJ,other,RJ,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table
174,-29.162494308842305,-51.19101345285306,1.0,129.89,19.88,1.0,2.0,149.77,51.0,444.0,2.0,950.0,50.0,16.0,16.0,0,other,RS,other,RS,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,sao paulo,SP,bed_bath_table
175,-23.098058318627697,-47.21856648389983,1.0,59.9,14.13,1.0,3.0,74.03,41.0,799.0,1.0,7000.0,26.0,47.0,27.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
176,-19.81042305003543,-43.18408574313136,1.0,90.0,16.39,1.0,1.0,106.39,50.0,269.0,1.0,675.0,25.0,14.0,25.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,boleto,other,other,SP,other
177,-19.93294145129548,-43.922873713024366,1.0,539.0,21.65,1.0,8.0,560.65,35.0,694.0,1.0,550.0,18.0,12.0,13.0,1,belo horizonte,MG,belo horizonte,MG,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
178,-21.1947476440616,-41.91643554192631,1.0,64.99,41.15,1.0,1.0,106.14,50.0,1257.0,1.0,350.0,19.0,12.0,13.0,0,other,RJ,other,RJ,delivered,other,other,other,other,other,other,credit_card,beleza_saude,other,other,health_beauty
179,-25.432254481822365,-49.26074061019098,1.0,149.8,17.79,1.0,3.0,167.59,54.0,586.0,1.0,1700.0,33.0,8.0,23.0,0,curitiba,PR,curitiba,PR,delivered,other,other,other,other,other,other,credit_card,moveis_decoracao,ibitinga,SP,furniture_decor
180,-23.56390874355124,-46.60357283666111,1.0,119.9,13.86,1.0,6.0,133.76,42.0,250.0,1.0,427.0,15.0,17.0,14.0,1,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,credit_card,beleza_saude,other,RJ,health_beauty
181,-22.88086867635198,-43.21716451004064,1.0,8.9,10.96,1.0,1.0,19.86,36.0,47.0,2.0,160.0,17.0,10.0,14.0,0,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,other,other,RJ,other
182,-8.615280733073755,-39.60360163194611,1.0,199.0,38.53,1.0,1.0,237.53,48.0,1244.0,1.0,8200.0,40.0,35.0,35.0,0,other,other,other,other,delivered,other,other,other,other,other,other,voucher,other,santo andre,SP,other
183,-23.00976462391256,-45.52117575295159,1.0,59.9,13.44,1.0,7.0,73.34,56.0,348.0,2.0,1550.0,30.0,22.0,30.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,sao jose do rio preto,SP,other
184,-23.31950093817258,-46.22682971055845,1.0,38.0,23.63,1.0,4.0,61.63,60.0,125.0,3.0,5700.0,25.0,55.0,45.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
185,-5.090776844294895,-42.808036995998535,2.0,599.0,64.25,1.0,1.0,1989.75,50.0,1800.0,1.0,22100.0,16.0,2.0,11.0,1,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,other,other,PR,other
186,-23.720314500000004,-46.5483285,1.0,107.6,14.11,1.0,2.0,121.71,60.0,230.0,1.0,2075.0,35.0,9.0,25.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table
187,-23.80292906573193,-45.36463364342367,1.0,45.0,34.44,1.0,10.0,158.88,56.0,638.0,3.0,9225.0,61.0,61.0,30.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
188,-30.14296083790186,-51.21704827378965,5.0,81.99,21.71,1.0,3.0,503.71,32.0,321.0,1.0,207.0,17.0,12.0,13.0,0,other,RS,other,RS,delivered,other,other,other,other,other,other,credit_card,informatica_acessorios,other,SP,computers_accessories
189,-23.65123372217096,-46.51630853788447,1.0,29.9,7.47,1.0,1.0,37.37,55.0,388.0,1.0,250.0,16.0,5.0,15.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,boleto,beleza_saude,other,SP,health_beauty
190,-19.963772299728927,-43.96739105147447,1.0,64.9,16.7,1.0,4.0,81.6,50.0,171.0,1.0,1450.0,45.0,10.0,15.0,1,belo horizonte,MG,belo horizonte,MG,delivered,other,other,other,other,2017-12-19 00:00:00,other,credit_card,cama_mesa_banho,other,other,bed_bath_table
191,-29.994984923105864,-51.129047394800686,1.0,89.9,23.13,1.0,1.0,113.03,58.0,240.0,1.0,150.0,35.0,8.0,11.0,0,other,RS,other,RS,delivered,other,other,other,other,other,other,credit_card,informatica_acessorios,other,other,computers_accessories
192,-23.106278259860385,-48.909776700691154,1.0,28.99,12.79,1.0,1.0,41.78,59.0,811.0,1.0,825.0,52.0,18.0,74.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
193,-22.36978747715976,-49.06219603857903,1.0,79.0,16.18,1.0,1.0,95.18,59.0,955.0,7.0,2500.0,60.0,12.0,20.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,moveis_decoracao,other,SP,furniture_decor
194,-19.93662277629982,-43.92686290991991,1.0,29.0,15.3,1.0,1.0,44.3,58.0,167.0,2.0,250.0,16.0,2.0,20.0,0,belo horizonte,MG,belo horizonte,MG,delivered,other,other,other,other,other,other,boleto,other,sao paulo,SP,other
195,-22.60492875039353,-46.91680393197432,1.0,129.99,13.93,1.0,6.0,143.92,58.0,416.0,1.0,1500.0,40.0,5.0,30.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table
196,-18.760106716468503,-44.423874944868,1.0,229.0,16.35,1.0,5.0,245.35,59.0,582.0,1.0,263.0,17.0,12.0,13.0,0,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
197,-22.972923525102527,-43.39871099999999,1.0,49.99,14.1,1.0,1.0,64.09,49.0,602.0,1.0,100.0,19.0,4.0,11.0,0,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
